TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701485437,40773,2582,1434,A7BEBE4141
1701485437,40780,2583,1434,41BEA766DE
1701485440,41034,2584,1434,22313E694E
1701485441,41278,2585,1434,4141D1
1701485446,41896,2589,1435,21B2
1701485450,42460,2590,1435,594043
1701485453,42762,2591,1435,5F425EBEB9
1701485454,42923,2592,1435,41BE4141AE
1701485454,42953,2594,1435,43412F4145
1701485457,43335,2595,1435,7EB8
1701485458,43513,2596,1435,14
1701485464,44247,2598,1436,413C01C241
1701485472,45220,2599,1436,41
1701485476,45790,2600,1436,4142614345
1701485476,45800,2601,1436,3A5F
1701485482,46532,2602,1436,4141C644FD
1701485485,46975,2603,1436,49BE4141
1701485496,48402,2604,1436,21A84E4141
1701485500,48915,2605,1436,41BEBCA0BE
1701485502,49184,2606,1436,3DBE412E41
1701485504,49471,2607,1436,0A414141
1701485511,50373,2609,1436,41426141
1701485516,50984,2610,1436,444109
1701485517,51172,2611,1436,594121C041
1701485523,51966,2614,1436,4141FB41
1701485524,52006,2615,1436,4141BFBEF3
1701485527,52472,2616,1436,3B41BE8E41
1701485540,54172,2618,1436,2628B6
1701485542,54474,2619,1436,BEBE4141
1701485544,54712,2620,1436,4141
