TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701451728,5694,1067.00,567.00,31
1701451731,5846,1068.00,567.00,3125322B33D4342B352B36
1701451734,6017,1069.00,567.00,0D29B2B7D4
1701451734,6021,1070.00,567.00,315E5E5E5E5E5E5E5E5E5E5E5E5E5E5E2B322BCC3B342B352B36
1701451734,6022,1071.00,567.00,70
1701451736,6150,1072.00,567.00,2B2E
1701451737,6173,1073.00,567.00,2E
1701451738,6246,1076.00,567.00,312B322B332B3232323232323232323232323232323232323232322B352B36
1701451738,6250,1078.00,567.00,312C322B302B3467358B36
1701451739,6295,1081.00,568.00,312B322B342B352B36
1701451739,6317,1082.00,568.00,312C0AA8332B342B352BC9
1701451740,6341,1083.00,568.00,312B392B73AB342B35D42B3330342B35D43636
1701451745,6611,1084.00,568.00,312B342B35
1701451747,6765,1086.00,568.00,342B312B312B332B652BCAD42B1D2B652B3A2B2C
1701451747,6767,1087.00,568.00,2B36
1701451748,6779,1088.00,568.00,0D
1701451757,7356,1089.00,568.00,3135322B333135322B332B342B352B362B342B352B36
1701451763,7554,1090.00,568.00,71
1701451763,7602,1091.00,568.00,7174CD2B33D436
1701451765,7710,1092.00,568.00,000090007C7C967C7C7C1C
1701451765,7715,1093.00,568.00,312B322F33D4CBDCCA2B36
1701451767,7838,1094.00,568.00,312B322B332B342B32352B36
1701451773,8096,1095.00,568.00,302B322B2B34D4C02B36
1701451773,8122,1096.00,568.00,352B2B2B35322B332B2B2B332B2B2B2B2B2B35322B332B2B2B332B2B2B2B35322B33212B56322B2B2B35732B332B2B2B
1701451775,8230,1097.00,568.00,36
1701451777,8339,1098.00,568.00,313130
1701451780,8477,1099.00,568.00,3032
1701451781,8530,1100.00,568.00,312B322B2B342B352B2D2B35342B352B36
1701451781,8531,1101.00,568.00,312B322B302BB2D43A2B36
1701451781,8574,1102.00,568.00,652B3439D4CD2B332B342B35D4C9
1701451784,8763,1103.00,568.00,2E
1701451786,8866,1104.00,568.00,282E
1701451789,9030,1105.00,568.00,2B352B2E35B436
1701451789,9080,1108.00,569.00,2B322B332B342B35312B322B332B342B354536
1701451790,9087,1109.00,569.00,3125322B36
1701451790,9114,1113.00,571.00,352B38
1701451790,9135,1115.00,571.00,30447036
1701451790,9139,1117.00,571.00,352B36
1701451792,9217,1118.00,571.00,32
1701451795,9396,1119.00,571.00,312B322B3325342B352B36
1701451795,9405,1120.00,571.00,312B2A2B302B342B35342B352BCC
1701451797,9508,1121.00,571.00,3136
1701451798,9551,1122.00,571.00,37
1701451809,10195,1123.00,571.00,30
1701451813,10421,1124.00,571.00,34
1701451814,10430,1125.00,571.00,314545454545254545454545454545454545BABABACA322B332B342BCAD436
1701451815,10543,1126.00,571.00,30F6
1701451817,10637,1127.00,571.00,352B36
1701451818,10685,1128.00,571.00,30303030CFCFCFCF30303033322B33AA342B353644
1701451822,10896,1133.00,573.00,312B2B322B332B3444352B36322B332B34443632323236322B
1701451822,10904,1134.00,573.00,312B322B332B322B2D2B342B2B342B75A836
1701451823,10952,1135.00,573.00,312B322B332B342B352B312B322B332B34312B322B332B342B352F312B322B332B34D4CAD4D936312B322B33
1701451823,10960,1136.00,573.00,315ECDD4332B342B35352B2B36
1701451827,11216,1137.00,573.00,3100320A0A0A0A0A0A0A0A0A0A2B43352906
1701451830,11360,1138.00,573.00,312B322B332E342B352B322B332BB42B352B36
1701451830,11371,1139.00,573.00,312B3220CC2B342B352B36
1701451830,11380,1140.00,573.00,2033
1701451831,11386,1141.00,573.00,36
1701451836,11692,1142.00,573.00,0
1701451836,11696,1143.00,573.00,31310B32332BCBD4D4CB2B352B
1701451836,11726,1144.00,573.00,312B2E2BCAD4CB2B312B36
1701451839,11840,1145.00,573.00,"3,62E+038"
1701451843,12090,1146.00,573.00,312B322F332B34F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F42B352B36
1701451854,12650,1148.00,574.00,312B332C36
1701451860,12995,1150.00,574.00,392B322B2B38
1701451861,13008,1151.00,574.00,316B312B332B34D4CA2B36
1701451862,13097,1152.00,574.00,312B322B33342B2E2B36
1701451863,13109,1153.00,574.00,CEAC329B9B9B949B9B2B332B342B352B36
1701451871,13544,1154.00,574.00,312B322B332B74A8352750
1701451878,13825,1156.00,574.00,312B322B332B342B35
1701451883,14068,1157.00,574.00,312B322B33312B322B332B342B352B2B342B352B30
1701451885,14207,1165.00,576.00,65
1701451890,14480,1166.00,576.00,312B322B332B322B35312B322B332B342B352B362D36
1701451891,14516,1167.00,576.00,3136
1701451891,14521,1168.00,576.00,285432D4332BCBD4352B36
1701451897,14815,1170.00,576.00,312B323533312B3235332B342B352B32
1701451897,14816,1171.00,576.00,312B322B3325342B352B36
1701451899,14956,1172.00,576.00,312B322E339F4FD4CAD404
1701451900,14973,1173.00,576.00,3139393939393939393939393939393939393939393939393939393939393939393939393939393939ACACACACACAC2B352B06
1701451900,14976,1174.00,576.00,312B322B332B34453D2B36
1701451900,14990,1175.00,576.00,312B322B322C342B352B30
1701451901,15035,1176.00,576.00,0
1701451906,15341,1177.00,576.00,312B362B332B342B352B2E
1701451912,15658,1178.00,576.00,2E+036
1701451914,15799,1179.00,576.00,283332B5B5B5B5B5B5B5B53332B5B533
1701451919,16068,1180.00,576.00,312B322B312B322B332B342B352B332B342B352B2E
1701451928,16608,1181.00,576.00,312C3231CCD4342B352B36
1701451932,16794,1182.00,576.00,3636
1701451940,17250,1183.00,576.00,712B2BCCD430D433D434D435D4C9
1701451940,17263,1184.00,576.00,"3,17979797979798E+143"
1701451940,17265,1185.00,576.00,353555B435
1701451941,17305,1186.00,576.00,312C326C6C6C6C6C6C586C936C2B432B6C6C6C6C
1701451944,17476,1188.00,577.00,312B722B33D4342B35D436
1701451946,17582,1189.00,577.00,301C32D4CC2B262B320D33E5342B34D4C8D4302B32D433D4262B320D33E5342B34D4C8D4C930
1701451946,17588,1190.00,577.00,CED4322B332F342B332F34D4D4CAD436
1701451950,17812,1191.00,577.00,312B322B33342D36
1701451952,17985,1192.00,577.00,31322B332B372C352B36
1701451960,18409,1193.00,577.00,312C322B332B342B35295F7070707070707070707070707070707070707036
1701451962,18545,1194.00,577.00,312B28282828282828282828282828282828282828282828282828282828282828282828
1701451963,18592,1195.00,577.00,312B352B342B35440E2B332B38AC352B36
1701451965,18758,1196.00,577.00,312B3231D4CDD4CC2BCCD4342B3586868686868686868696797986F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3F3
1701451966,18762,1197.00,577.00,302B320B3323CBD4352B36
1701451968,18870,1198.00,577.00,36
1701451973,19142,1199.00,577.00,712B322BCCD4352B36AC342B352B36
1701451973,19172,1200.00,577.00,312B202B333B22FA
1701451977,19396,1201.00,577.00,312B322B332B342B312B322B382B352B36
1701451979,19495,1202.00,577.00,312B322D332B34
1701451986,19854,1203.00,577.00,312E322B30D4342B352E36
1701451989,20039,1204.00,577.00,312B3220338B342B352B36
1701451991,20181,1205.00,577.00,2B322B332B342B322B2B322B332B342B322B322B332B342B322B2B322B332B342B32322B322B332B
1701451991,20208,1206.00,577.00,00D432403327CBD4782B36
1701451994,20376,1207.00,577.00,30
1701451997,20540,1209.00,578.00,312F332F3433352B36
1701451999,20679,1210.00,578.00,312A322B5615342B352B36
1701451999,20685,1211.00,578.00,312B7443CAD4C9
1701452000,20716,1212.00,578.00,312B322B332B2E322B332B34342B352B37
1701452001,20769,1214.00,578.00,312B322B332B342B202B2B342B2B312B3245332B342B202B2B342B2B3631
1701452001,20806,1215.00,578.00,302B32D4CA24CBCD35FCCF
1701452004,20978,1217.00,578.00,312C312CDB06DB06
1701452011,21391,1218.00,578.00,312532D4CCD4CB2B352B32
1701452014,21554,1219.00,578.00,312C322B332B7420352B36
1701452019,21779,1221.00,578.00,31
1701452026,22170,1222.00,578.00,372A3127C5252B35
1701452032,22508,1223.00,578.00,2B2B352B36
1701452033,22581,1224.00,578.00,312B3238343434343434343434343434343434343488CB34343434343334343434343434343434343434343434332B36
1701452040,23033,1225.00,578.00,315E32D4CCE1CB27352B36
1701452040,23039,1226.00,578.00,312B322B33352A2BB22B76
1701452043,23162,1229.00,579.00,312A322B332B342B2B2B36
1701452055,23838,1230.00,579.00,71AB32D44B4B2BB44B2BB4359432D44B2BB4D1B5
1701452057,23974,1249.00,589.00,312B312B325E332B325E332B342B352B36
1701452061,24179,1250.00,589.00,312B372B332B342B352B36
1701452062,24278,1251.00,589.00,352B2E
1701452063,24331,1252.00,589.00,312B322B332B28D4352B36
1701452072,24820,1253.00,589.00,312B322B282B3B2B351D36
1701452079,25204,1254.00,589.00,312F32
1701452090,25827,1255.00,589.00,31452BC9
1701452091,25890,1256.00,589.00,322B332B342B352C36312B322B332B342B352B36
1701452096,26193,1257.00,589.00,31352B36
1701452098,26311,1258.00,589.00,312A362B54AA352B362BB5D4CC3F342B352B36
1701452114,27240,1263.00,590.00,31383831383831
1701452117,27412,1264.00,590.00,0D
1701452119,27509,1265.00,590.00,312B322B332B34312B32312B322B332B3431353233
1701452119,27568,1268.00,591.00,2B2D2B362D2D2B36
1701452129,28142,1269.00,591.00,312B32092B27CC332B342B092B27
1701452134,28487,1270.00,591.00,312B322B3344C4D4CAD456
1701452139,28741,1272.00,592.00,322B322B33352B36
1701452140,28808,1273.00,592.00,3164
1701452148,29271,1274.00,592.00,312B32342B2D2B36
1701452152,29550,1275.00,592.00,312B35354536
1701452179,31073,1276.00,592.00,312B322B332B3425352B36312B322B332B3425352B332B3425352B36312B322B332B3425352B36
1701452181,31215,1277.00,592.00,31312B01C92B01C9
1701452189,31688,1278.00,592.00,312B322B4F2B5428352B36
1701452189,31691,1284.00,597.00,6C6E
1701452189,31692,1285.00,597.00,3131D4412B3333CBD4CAD436D4412B3333CBD4CAD436
1701452198,32189,1286.00,597.00,30D4CD2B33F9F9F9F9F9F9F9F9F9F9F9F9F9F9F9F9F9F9F9F92B343B352B26
1701452199,32222,1287.00,597.00,312D322B332A342B356335
1701452207,32698,1288.00,597.00,312D2D2D2D2D2D2D2D332D2D2D2D2D2D2D2E2D2D2D2D2D2D2D2D332D2D2D2D2D2D2D2E2D2D2D2D2D2D2D2E2DD2D2335BB42B352B36
1701452212,32972,1289.00,597.00,393939393939393939393939393939393939393939393939393939393939393939393939393939397393332B342B35393939393939393939393939393939A9393939393939393939393939393939393939393939397393332B342B353939
1701452212,32978,1290.00,597.00,30CD2BD7D434D4CAD436
1701452218,33289,1291.00,597.00,313032D7CCD4CB2B352B36
1701452225,33748,1292.00,597.00,31
1701452232,34140,1294.00,597.00,30
1701452234,34244,1295.00,597.00,312B322B282828282828282828282828282828D7D7282828332B34CACCC9
1701452245,34874,1296.00,597.00,312B282B33D4B52B352B36
1701452260,35729,1297.00,597.00,002B32E1332B341B352B36
1701452262,35850,1298.00,597.00,2B652B352B36
1701452262,35862,1299.00,597.00,316532BCBC434343E6E6E6E6E6E6E636E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E6E630303030303030303030303030303030303030CFCF3030303030303030
1701452266,36050,1300.00,597.00,312C
1701452277,36665,1301.00,597.00,2E2BCD2BCC1B345FB5AC36
1701452279,36805,1309.00,600.00,3925352B36
1701452284,37093,1310.00,600.00,312B342C2B342B282B2B48AA36
1701452300,37950,1311.00,600.00,"3,03030303030303E+065"
1701452301,38018,1319.00,606.00,312B322B2E2E2E2E2E2E2E2E2E2E2E2E2E2E30CC35342B352B36
1701452306,38306,1321.00,607.00,312B322B2D2B34
1701452313,38676,1322.00,607.00,332B342B352B36
1701452331,39535,1331.00,610.00,31353030303030303030302E30303030303030303030303030303030302E1837
1701452331,39547,1332.00,611.00,77
1701452333,39624,1335.00,612.00,31342B352E2E36
1701452333,39636,1336.00,612.00,65
1701452336,39810,1337.00,612.00,325E322B3310342B282B2F
1701452336,39811,1338.00,612.00,312B322FEB2B34322B2B36
1701452343,40171,1340.00,613.00,312B36
1701452350,40549,1341.00,613.00,352D36
1701452353,40691,1344.00,614.00,312E322B332B34ECECECEAECECECECECECECECECECECECECECECEC2B352B76
1701452364,41263,1346.00,615.00,312B322B332B342B0D2B322B352B36
1701452371,41655,1347.00,615.00,312B323030303030303030303030CFCF3030303030303030303030303030433030303030
1701452372,41692,1348.00,615.00,312B3230
1701452374,41807,1349.00,615.00,312B322B332B3465392B36
1701452378,41982,1350.00,615.00,392E2C2B2C2B32
1701452379,41987,1352.00,616.00,7968CD844F81372B352B36
1701452392,42610,1353.00,616.00,2B322B332B342B2D2B36312B322B332B342B2D2B36
1701452394,42674,1356.00,617.00,312B3233393939393939443939C6C6393939393939393939332B342B352B36
1701452396,42786,1357.00,617.00,312B322B302B342B3A2B36
1701452397,42833,1358.00,617.00,312B322B2B322B332B342B352B36332B342B352B322B332B342B352B36332B2B32
1701452400,42978,1359.00,617.00,3145072B33D4CBD4CA2B36
1701452403,43126,1360.00,617.00,312B322B332B342B35312B322B332B342B092B76
1701452406,43276,1362.00,618.00,2B343434343434343434343434343434343434343434343434343434343434343434313434343434343434343434343434343434343434343434343434313434343434312B52AA332B342B352B36
1701452417,43816,1363.00,618.00,312B322B322B345ECAD4C9
1701452417,43821,1364.00,618.00,312B322B3345B42B352B0E
1701452421,44001,1365.00,618.00,312B32332B342B2B332F342B352B36
1701452434,44719,1366.00,618.00,28C9
1701452436,44826,1367.00,618.00,312B322B332B3425352B35
1701452440,45010,1368.00,618.00,312B322B332B342B353330
1701452465,46313,1370.00,619.00,2B353535353531
1701452472,46699,1371.00,619.00,36
1701452488,47499,1372.00,619.00,312B322B332B342B2D3836
1701452505,48390,1373.00,619.00,008100CDD4
1701452508,48561,1374.00,619.00,0
1701452511,48670,1375.00,619.00,3144
1701452530,49600,1379.00,621.00,312B352B32332B342B362B36
1701452559,50992,1381.00,622.00,652D2B36
1701452562,51134,1382.00,622.00,"3,16767676767677E+087"
1701452562,51135,1383.00,622.00,342B352B36
1701452567,51404,1384.00,622.00,31442BCAD436322B0375CBCED42BCAD421322B338A34312B2BCA
1701452583,52129,1385.00,622.00,312A32D42C2B34D4342B354BAF
1701452588,52420,1386.00,622.00,31443244322BCC2B2A2B2B332B342B31BBCD44322B332B2ACE4432
1701452594,52719,1390.00,624.00,2E2E2E2E2E2E2E2E2E2E2E2E2E2E2E2E2E2E31
1701452601,53090,1392.00,624.00,3125322B36
1701452611,53616,1393.00,624.00,3135252D36
1701452620,54037,1394.00,624.00,2B322B332B332B34342B352B36
1701452622,54122,1395.00,624.00,312B36312B36
1701452649,55496,1396.00,624.00,0D2B322B3B2B342B352B36
1701452656,55878,1397.00,624.00,2E2B32
1701452660,56075,1398.00,624.00,312B322B332F34312B322B2B352B36
1701452662,56186,1400.00,624.00,312B322B332B36
1701452684,57294,1401.00,624.00,312F312B332F342B352B2B352B36
1701452689,57522,1402.00,624.00,2E332A34D4C931D4CF2E332A34D4C9
1701452693,57671,1403.00,624.00,312B322B2B2B342B352B36
1701452696,57827,1404.00,624.00,302B325EB22BCB2BCA2BC9
1701452718,58967,1405.00,624.00,3130322B2D2B342B352B36
1701452732,59673,1406.00,624.00,31312B322B332B34312B322B332B342B3531312B322B332B34312B322B332B342B35F52B322B33312B322BCC2B342B35F52B322B31312B322B332B34312B322B332B342B35F5
1701452745,60350,1407.00,624.00,3144
1701452753,60741,1408.00,624.00,312B3244B22B34B22B41
1701452780,62104,1409.00,624.00,312B2B322B332B342B352B322B2B322B332B342B352B322B332B342B352B362B2B322B330B342B
1701452784,62329,1410.00,624.00,312B322B335ED4CAD436
1701452787,62480,1411.00,624.00,282B32D4332BCB2B355BB6
1701452797,62995,1414.00,626.00,312B322B332A2E2B352B36
1701452804,63354,1415.00,626.00,315E5E405E5E5E5E5E5E5E5E5E5E5E5E5E5E5E5E5E2B32CCD4CBE4352B36
1701452812,63726,1416.00,626.00,312B322B332B34656565256D656565656565656565656565256D6565656565256D6565352B36
1701452817,64015,1421.00,628.00,652B3025332E34652B302B332F352B352B36
1701452835,64988,1422.00,628.00,312B0AD63B5E5D5E5E5E5E5E5E5E5E5E5E9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A5E5E5E5E5E5E5E5E5E9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A5E5E5E5E5E5E5E5E5E9A9A9A9A9A9A9A9A9A9A9A9A9A9A9A5E5E5E5E5E5E5F5E5E5E2B312B36
1701452838,65117,1423.00,628.00,002B32FF2B2B31D4CB2B352B36
1701452847,65536,1425.00,629.00,312B326262626262629D9D9D9D2B332B342B352B36
1701452864,66418,1426.00,629.00,312B322B332A342B35D556
1701452878,67186,1427.00,629.00,312B322B332B2B3445352B363445352B36
1701452879,67209,1428.00,629.00,2E2B725407F0F00F0F0F0F0F0F0F0F0F0F0F0F0F0FE60F0F0F0B0F0F0F0F0F0FE60F0FF0F00F0F0F0F0F0F0F0F0F0F2B725407F0F00F0F
1701452881,67364,1429.00,629.00,31352D36
1701452919,69267,1432.00,630.00,312B322B332B345E352B36
1701452931,69894,1433.00,631.00,712B36
1701452931,69895,1434.00,631.00,32
1701452931,69912,1435.00,631.00,31443233332B342B352B36
1701452939,70323,1436.00,631.00,72AB36
1701452952,70981,1437.00,632.00,312B322B332B402BCAD436
1701452952,70982,1438.00,632.00,312B326BB32B342B352B46
1701452970,71941,1439.00,632.00,"7,08E+021"
1701452983,72561,1441.00,633.00,312B322B332B3433252B36
1701452990,72912,1442.00,633.00,30302B342B34
1701452992,73003,1443.00,633.00,332B322B332A34352B36
1701452997,73259,1444.00,633.00,312B322B332B342B35312B322B332B342B352B2B36
1701453007,73756,1445.00,633.00,312B332B332B312B322B332B342B352B332B312B322B332B332B312B322B332B342B092B332BCED4CDD4332B332B312B322B332B34
