TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701472042,2227,1209.00,752.00,BE
1701472042,2266,1210.00,752.00,39
1701472042,2273,1212.00,752.00,FCC1
1701472042,2297,1213.00,752.00,38
1701472043,2311,1214.00,752.00,394F
1701472045,2515,1218.00,752.00,39
1701472045,2545,1219.00,752.00,B8C2
1701472047,2628,1221.00,752.00,BE98
1701472047,2633,1223.00,752.00,6C
1701472047,2679,1225.00,752.00,4A37
1701472048,2681,1227.00,752.00,82B9
1701472049,2780,1229.00,752.00,BE61
1701472049,2781,1230.00,752.00,42BE
1701472049,2784,1231.00,752.00,3033
1701472049,2787,1232.00,752.00,B841
1701472049,2834,1233.00,752.00,0541
1701472050,2922,1234.00,752.00,35
1701472050,2923,1236.00,752.00,18
1701472051,2940,1237.00,752.00,F2BD
1701472051,2947,1240.00,753.00,5939
1701472052,3014,1241.00,753.00,9D34
1701472052,3059,1243.00,753.00,31
1701472052,3070,1244.00,753.00,34
1701472052,3083,1245.00,753.00,0121
1701472056,3377,1246.00,753.00,3149
1701472056,3414,1248.00,753.00,3241
1701472057,3458,1250.00,753.00,47
1701472058,3508,1252.00,754.00,CE3E
1701472058,3522,1257.00,755.00,4134
1701472059,3662,1260.00,755.00,BB
1701472060,3757,1263.00,756.00,3441
1701472060,3761,1264.00,756.00,BE
1701472062,3850,1266.00,756.00,BEBE
1701472062,3894,1270.00,757.00,B2D6
1701472062,3903,1272.00,757.00,4328
1701472064,4058,1275.00,757.00,DA
1701472065,4126,1276.00,757.00,D6
1701472065,4146,1277.00,757.00,29BE
1701472065,4151,1279.00,757.00,41BE
1701472067,4240,1280.00,757.00,BE
1701472068,4381,1281.00,757.00,B6BE
1701472069,4391,1282.00,757.00,D8
1701472069,4407,1284.00,757.00,5B
1701472070,4437,1285.00,757.00,412D
1701472070,4464,1287.00,757.00,41
1701472071,4500,1289.00,758.00,39
1701472071,4523,1291.00,758.00,1B
1701472071,4556,1292.00,758.00,49C3
1701472071,4561,1300.00,762.00,3845
1701472072,4581,1301.00,762.00,31C0
1701472072,4594,1302.00,762.00,42
1701472073,4647,1305.00,762.00,3B
1701472073,4659,1306.00,762.00,B7C5
1701472074,4734,1307.00,762.00,2145
1701472074,4735,1309.00,762.00,3685
1701472075,4849,1311.00,762.00,10C0
1701472076,4950,1313.00,762.00,59
1701472078,5092,1314.00,762.00,4140
1701472079,5150,1316.00,763.00,2D0A
1701472079,5151,1317.00,763.00,07AF
1701472079,5207,1318.00,763.00,7D
1701472080,5250,1319.00,763.00,E8DB
1701472080,5277,1320.00,763.00,41
1701472082,5424,1323.00,763.00,56
1701472083,5517,1324.00,763.00,8E
1701472083,5545,1325.00,763.00,4A
1701472087,5832,1326.00,763.00,BEB8
1701472087,5843,1327.00,763.00,68
1701472088,5884,1330.00,763.00,BE34
1701472088,5933,1333.00,764.00,41
1701472088,5936,1335.00,764.00,4171
1701472089,5974,1337.00,764.00,71DE
1701472089,6008,1339.00,764.00,2291
1701472090,6057,1342.00,765.00,BE5F
1701472090,6089,1343.00,765.00,7B
1701472092,6262,1344.00,765.00,32
1701472093,6309,1345.00,765.00,7DC6
1701472093,6333,1346.00,765.00,3445
1701472094,6379,1347.00,765.00,D3
1701472096,6559,1349.00,765.00,3942
1701472098,6707,1351.00,765.00,5341
1701472100,6859,1352.00,765.00,3165
1701472101,6939,1354.00,765.00,41BE
1701472102,7025,1355.00,765.00,41
1701472102,7028,1357.00,765.00,16
1701472103,7119,1358.00,765.00,4679
1701472103,7173,1360.00,765.00,7B
1701472104,7273,1361.00,765.00,5253
1701472107,7507,1363.00,765.00,313E
1701472109,7636,1364.00,765.00,4941
1701472109,7651,1365.00,765.00,18
1701472110,7726,1367.00,765.00,31
1701472110,7783,1368.00,765.00,5943
1701472111,7846,1369.00,765.00,384E
1701472112,7950,1370.00,765.00,6341
1701472113,7980,1373.00,766.00,4EC1
1701472113,8022,1375.00,767.00,34
1701472113,8041,1379.00,768.00,01C0
1701472114,8066,1380.00,768.00,D441
1701472115,8202,1382.00,768.00,511C
1701472116,8252,1383.00,768.00,413A
1701472117,8288,1384.00,768.00,3633
1701472117,8323,1397.00,772.00,5B30
1701472119,8447,1398.00,772.00,33C6
1701472119,8486,1399.00,772.00,41
1701472121,8655,1402.00,772.00,30BE
1701472121,8675,1403.00,772.00,7BA6
1701472122,8716,1404.00,772.00,65
1701472123,8795,1406.00,772.00,D2
1701472124,8855,1407.00,772.00,E025
1701472125,9000,1408.00,772.00,9A
1701472126,9084,1410.00,772.00,BC37
1701472127,9122,1412.00,772.00,213C
1701472130,9432,1414.00,772.00,BD77
1701472130,9443,1416.00,772.00,5E
1701472131,9466,1418.00,772.00,41
1701472131,9476,1420.00,772.00,2D
1701472131,9483,1423.00,772.00,2CC0
1701472134,9714,1424.00,772.00,39
1701472134,9717,1426.00,772.00,BE3F
1701472134,9752,1428.00,772.00,6541
1701472138,10044,1430.00,773.00,3946
1701472138,10087,1433.00,773.00,3385
1701472139,10161,1435.00,773.00,90
1701472142,10406,1437.00,773.00,41
1701472147,10825,1438.00,773.00,3A
1701472147,10832,1439.00,773.00,0BB1
1701472148,10875,1441.00,774.00,41
1701472155,11432,1443.00,774.00,5571
1701472155,11450,1445.00,774.00,41
1701472157,11583,1446.00,774.00,DCEF
1701472157,11618,1448.00,774.00,392D
1701472158,11727,1449.00,774.00,6D
1701472160,11851,1450.00,774.00,FB
1701472162,12065,1451.00,774.00,9D4D
1701472164,12247,1452.00,774.00,30
1701472166,12388,1455.00,774.00,31
1701472170,12723,1457.00,774.00,3199
1701472172,12879,1458.00,774.00,8FC1
1701472172,12958,1459.00,774.00,D4
1701472173,13030,1461.00,775.00,3D
1701472177,13305,1463.00,775.00,03
1701472177,13364,1464.00,775.00,3D
1701472178,13384,1466.00,775.00,82
1701472178,13415,1468.00,775.00,1B41
1701472179,13470,1469.00,775.00,3841
1701472180,13582,1470.00,775.00,C534
1701472180,13623,1471.00,775.00,55B3
1701472182,13781,1473.00,775.00,BE7D
1701472185,14053,1474.00,775.00,DF
1701472187,14158,1475.00,775.00,42
1701472188,14260,1479.00,776.00,31
1701472193,14676,1481.00,777.00,37
1701472195,14819,1483.00,777.00,2D
1701472195,14835,1485.00,777.00,2741
1701472197,15009,1488.00,777.00,41
1701472198,15116,1491.00,777.00,31
1701472201,15355,1492.00,777.00,DE30
1701472204,15555,1493.00,777.00,AED2
1701472205,15682,1495.00,778.00,59
1701472207,15841,1496.00,778.00,2E
1701472210,16082,1498.00,778.00,A0F6
1701472210,16122,1500.00,779.00,3045
1701472211,16148,1501.00,779.00,BE
1701472213,16326,1507.00,780.00,2D40
1701472213,16355,1510.00,780.00,39
1701472213,16359,1511.00,780.00,52BE
1701472213,16363,1512.00,780.00,8A
1701472218,16741,1514.00,780.00,BEA9
1701472220,16928,1518.00,780.00,3939
1701472222,17137,1519.00,780.00,B9B7
1701472227,17502,1521.00,780.00,BE41
1701472228,17522,1522.00,780.00,00
1701472228,17553,1523.00,780.00,41BE
1701472229,17671,1524.00,780.00,BE41
1701472230,17694,1526.00,780.00,5DC1
1701472230,17710,1527.00,780.00,31
1701472231,17755,1528.00,780.00,BF13
1701472231,17762,1529.00,780.00,BE
1701472231,17801,1530.00,780.00,CE3E
1701472232,17827,1531.00,780.00,22B3
1701472235,18087,1534.00,780.00,1B19
1701472236,18172,1535.00,780.00,38
1701472237,18301,1536.00,780.00,7BA6
1701472238,18392,1537.00,780.00,A1
1701472239,18484,1539.00,780.00,48
1701472240,18571,1540.00,780.00,BEC1
1701472243,18743,1541.00,780.00,AD
1701472243,18766,1543.00,780.00,BD
1701472243,18815,1544.00,780.00,386B
1701472244,18858,1545.00,780.00,A0F2
1701472246,18997,1546.00,780.00,44
1701472248,19155,1552.00,781.00,34
1701472253,19634,1553.00,781.00,BFBC
1701472255,19739,1555.00,781.00,4EDE
1701472257,19926,1557.00,781.00,41
1701472259,20131,1558.00,781.00,A6
1701472263,20439,1560.00,781.00,635A
1701472265,20549,1561.00,781.00,BE02
1701472265,20590,1562.00,781.00,C6
1701472265,20619,1563.00,781.00,BE
1701472267,20737,1564.00,781.00,F8AC
1701472269,20933,1568.00,781.00,2D
1701472271,21078,1570.00,781.00,B9
1701472271,21092,1571.00,781.00,7B0D
1701472275,21393,1572.00,781.00,33
1701472275,21439,1573.00,781.00,B2
1701472275,21441,1574.00,781.00,2439
1701472279,21797,1576.00,781.00,82BE
1701472280,21890,1577.00,781.00,41BE
1701472283,22172,1578.00,781.00,32B7
1701472283,22186,1579.00,781.00,3941
1701472285,22320,1584.00,782.00,33
1701472287,22486,1585.00,782.00,37
1701472291,22787,1586.00,782.00,3841
1701472291,22795,1588.00,782.00,25
1701472293,22940,1590.00,782.00,35B3
1701472293,22948,1593.00,782.00,5B39
1701472293,22996,1594.00,782.00,4341
1701472294,23014,1596.00,782.00,06C0
1701472298,23418,1599.00,782.00,7B01
1701472298,23436,1600.00,782.00,313E
1701472300,23537,1601.00,782.00,F5
1701472301,23609,1604.00,783.00,38A1
1701472303,23796,1605.00,783.00,BEB6
1701472304,23900,1606.00,783.00,56
1701472307,24165,1607.00,783.00,3844
1701472312,24576,1608.00,783.00,C0
1701472318,25093,1609.00,783.00,3141
1701472321,25318,1610.00,783.00,A7
1701472322,25404,1611.00,783.00,4137
1701472323,25460,1612.00,783.00,BE
1701472324,25607,1613.00,783.00,A8
1701472327,25853,1614.00,783.00,589F
1701472328,25920,1615.00,783.00,BD
1701472330,26048,1616.00,783.00,02
1701472331,26121,1619.00,783.00,39
1701472332,26223,1620.00,783.00,43
1701472332,26248,1622.00,783.00,EB13
1701472333,26346,1624.00,783.00,3901
1701472335,26511,1625.00,783.00,2D41
1701472336,26614,1626.00,783.00,41B9
1701472340,26908,1627.00,783.00,2E42
1701472343,27121,1628.00,783.00,2B
1701472344,27260,1629.00,783.00,6BAE
1701472345,27321,1630.00,783.00,A0E2
1701472346,27413,1631.00,783.00,45
1701472347,27481,1633.00,783.00,6041
1701472350,27688,1637.00,784.00,31
1701472351,27760,1638.00,784.00,81BD
1701472354,28065,1641.00,784.00,39
1701472354,28066,1642.00,784.00,BEBE
1701472356,28176,1643.00,784.00,25
1701472357,28298,1645.00,784.00,BE41
1701472360,28515,1646.00,784.00,3841
1701472364,28824,1648.00,784.00,7F50
1701472365,28910,1649.00,784.00,1B46
1701472370,29333,1652.00,784.00,3740
1701472371,29370,1653.00,784.00,6141
1701472371,29406,1661.00,788.00,2D38
1701472376,29800,1662.00,788.00,BE
1701472383,30448,1664.00,788.00,7B
1701472385,30595,1665.00,788.00,39
1701472386,30686,1667.00,789.00,7E41
1701472389,30885,1668.00,789.00,E7
1701472389,30966,1669.00,789.00,1A38
1701472415,33035,1670.00,789.00,3918
1701472421,33565,1672.00,789.00,57
1701472427,34041,1674.00,789.00,41C6
1701472432,34454,1677.00,790.00,1C
1701472437,34813,1679.00,790.00,B2BE
1701472439,34980,1680.00,790.00,7A
1701472442,35212,1681.00,790.00,71
1701472446,35592,1682.00,790.00,3933
1701472456,36499,1684.00,790.00,38
1701472473,37935,1686.00,790.00,3163
1701472477,38258,1688.00,790.00,41
1701472478,38329,1690.00,791.00,353C
1701472480,38510,1691.00,791.00,43
1701472483,38798,1692.00,791.00,BD
1701472484,38831,1694.00,791.00,BEB8
1701472490,39336,1696.00,791.00,47
1701472491,39377,1697.00,791.00,E7
1701472491,39420,1699.00,791.00,FC
1701472497,39926,1700.00,791.00,DE42
1701472499,40089,1701.00,791.00,37
1701472501,40249,1702.00,791.00,35
1701472513,41273,1703.00,791.00,3942
1701472513,41276,1704.00,791.00,B6
1701472516,41510,1705.00,791.00,0A
1701472517,41591,1706.00,791.00,2B
1701472519,41715,1707.00,791.00,3933
1701472522,42031,1708.00,791.00,DF
1701472524,42163,1709.00,791.00,317B
1701472533,42973,1710.00,791.00,35
1701472536,43166,1712.00,791.00,5959
1701472541,43642,1713.00,791.00,25
1701472542,43736,1714.00,791.00,AC4D
1701472550,44343,1717.00,791.00,5B4D
1701472551,44513,1720.00,791.00,31
1701472552,44540,1721.00,791.00,553E
1701472552,44542,1724.00,792.00,39
1701472561,45331,1725.00,792.00,AE
1701472563,45504,1726.00,792.00,E1
1701472567,45801,1727.00,792.00,AE
1701472567,45809,1728.00,792.00,2436
1701472568,45889,1729.00,792.00,3141
1701472570,46046,1731.00,792.00,BEBE
1701472574,46389,1735.00,792.00,37
1701472578,46744,1736.00,792.00,B9A6
1701472579,46872,1737.00,792.00,37
1701472586,47466,1738.00,792.00,1C
1701472589,47654,1739.00,792.00,23
1701472598,48442,1740.00,792.00,41BE
1701472598,48451,1742.00,792.00,2A7E
1701472602,48807,1744.00,792.00,44
1701472603,48910,1745.00,792.00,31CD
1701472603,48920,1747.00,792.00,2D
1701472605,49089,1748.00,792.00,390D
1701472609,49404,1749.00,792.00,F9
1701472611,49518,1750.00,792.00,3992
1701472612,49581,1753.00,793.00,39BE
1701472618,50110,1754.00,793.00,55
1701472639,51895,1755.00,793.00,5D
1701472646,52425,1758.00,793.00,3941
1701472655,53225,1761.00,793.00,E7
1701472656,53353,1762.00,793.00,33
1701472666,54137,1763.00,793.00,38
1701472681,55400,1764.00,793.00,3061
1701472682,55585,1766.00,793.00,AF
1701472687,55964,1767.00,793.00,3921
1701472697,56823,1769.00,794.00,3804
1701472702,57242,1771.00,794.00,E2
1701472705,57541,1772.00,794.00,4101
1701472708,57767,1773.00,794.00,6341
1701472713,58214,1776.00,794.00,37
1701472714,58285,1777.00,794.00,31B9
1701472715,58416,1779.00,794.00,81
1701472723,59093,1780.00,794.00,CE9E
1701472728,59542,1783.00,795.00,31
1701472733,59920,1785.00,795.00,39
1701472738,60380,1786.00,795.00,318B
1701472739,60427,1787.00,795.00,18
1701472740,60509,1788.00,795.00,BE50
1701472740,60578,1789.00,795.00,33
1701472741,60585,1790.00,795.00,FF
1701472742,60716,1793.00,796.00,38
1701472746,61020,1794.00,796.00,74
1701472748,61143,1795.00,796.00,5B
1701472749,61231,1798.00,797.00,39BE
1701472752,61483,1799.00,797.00,BEBE
1701472756,61822,1801.00,797.00,306D
1701472759,62054,1802.00,797.00,01
1701472763,62359,1804.00,797.00,BD
1701472768,62811,1805.00,797.00,31C5
1701472769,62856,1806.00,797.00,CC
1701472771,63007,1808.00,797.00,D7C1
1701472781,63845,1809.00,797.00,45
1701472783,64044,1810.00,797.00,3ABE
1701472787,64483,1811.00,797.00,34
1701472789,64644,1812.00,797.00,8F
1701472794,65121,1813.00,797.00,2A
1701472799,65521,1814.00,797.00,33
1701472802,65792,1815.00,797.00,2123
1701472804,65956,1816.00,797.00,33
1701472816,67105,1818.00,797.00,59
1701472817,67159,1821.00,797.00,364C
1701472819,67323,1822.00,797.00,2DFE
1701472825,67770,1823.00,797.00,42
1701472828,68000,1824.00,797.00,11
1701472836,68661,1825.00,797.00,EF41
1701472844,69421,1826.00,797.00,3541
1701472847,69687,1827.00,797.00,37D2
1701472848,69748,1828.00,797.00,2D
1701472851,70068,1829.00,797.00,3145
1701472851,70069,1830.00,797.00,4E7D
1701472856,70426,1833.00,798.00,02
1701472857,70538,1834.00,798.00,4149
1701472858,70613,1836.00,799.00,46
1701472863,71003,1839.00,799.00,2D59
1701472868,71485,1840.00,799.00,3209
1701472880,72312,1841.00,799.00,42
1701472881,72427,1842.00,799.00,B8
1701472884,72645,1843.00,799.00,5F48
1701472891,73202,1845.00,799.00,4C
1701472900,73926,1846.00,799.00,4135
1701472907,74526,1847.00,799.00,353C
1701472912,75007,1848.00,799.00,53
1701472915,75279,1849.00,799.00,5B
1701472918,75544,1850.00,799.00,F2DE
1701472921,75800,1852.00,800.00,41A0
1701472921,75813,1853.00,800.00,FEC1
1701472928,76482,1854.00,800.00,40
1701472934,76876,1855.00,800.00,73
1701472943,77548,1856.00,800.00,75
1701472944,77578,1858.00,800.00,3025
1701472948,77932,1860.00,800.00,B8DE
1701472951,78175,1863.00,800.00,3145
1701472955,78487,1864.00,800.00,1B
1701472964,79119,1865.00,800.00,5D47
1701472970,79535,1867.00,800.00,BE4E
1701472975,79890,1868.00,800.00,32
1701472977,80057,1869.00,800.00,3957
1701472979,80136,1870.00,800.00,07C0
1701472982,80379,1871.00,800.00,BF
1701472986,80768,1873.00,800.00,5B
1701473000,81853,1874.00,800.00,39FD
1701473014,82887,1875.00,800.00,37
1701473019,83309,1876.00,800.00,46
1701473019,83314,1877.00,800.00,2D
1701473022,83577,1878.00,800.00,39
1701473023,83610,1879.00,800.00,35D4
1701473028,84034,1883.00,800.00,3532
1701473048,85637,1884.00,800.00,BE
1701473049,85722,1886.00,800.00,2D
1701473057,86392,1888.00,800.00,351C
1701473060,86601,1889.00,800.00,39
1701473060,86651,1890.00,800.00,41D2
1701473063,86924,1892.00,800.00,313B
1701473069,87343,1893.00,800.00,30C0
1701473070,87466,1895.00,801.00,7B
1701473073,87680,1896.00,801.00,33C4
1701473078,88070,1897.00,801.00,B1
1701473095,89321,1898.00,801.00,3841
1701473109,90304,1899.00,801.00,39
1701473113,90594,1900.00,801.00,84E2
1701473119,91033,1901.00,801.00,BE9F
1701473122,91324,1902.00,801.00,BE77
1701473123,91364,1903.00,801.00,F0
1701473123,91409,1904.00,801.00,A6F4
1701473135,92344,1905.00,801.00,59B3
1701473147,93218,1906.00,801.00,C8BE
1701473156,93752,1907.00,801.00,0D64
1701473156,93765,1908.00,801.00,30
1701473157,93851,1909.00,801.00,3847
1701473158,93911,1910.00,801.00,BED4
1701473159,94026,1911.00,801.00,5E
1701473168,94668,1912.00,801.00,AE
1701473177,95355,1913.00,801.00,90B2
1701473186,96139,1914.00,801.00,1B
1701473186,96150,1915.00,801.00,5B
1701473192,96677,1916.00,801.00,5C
1701473195,96939,1917.00,801.00,C0
1701473196,96974,1919.00,801.00,419F
1701473196,97010,1922.00,801.00,7B4D
1701473200,97409,1924.00,801.00,35C6
1701473218,98761,1925.00,801.00,49
1701473221,99032,1927.00,801.00,F4
1701473228,99573,1929.00,801.00,37
1701473231,99746,1930.00,801.00,2D
1701473239,100388,1931.00,801.00,31A1
1701473244,100827,1932.00,801.00,BE
1701473257,101828,1935.00,802.00,31
1701473257,101871,1936.00,802.00,1D
1701473262,102208,1937.00,802.00,F3
1701473267,102575,1938.00,802.00,D3CC
1701473279,103406,1940.00,802.00,22
1701473313,106206,1941.00,802.00,41BE
1701473325,107083,1944.00,802.00,2260
1701473327,107202,1945.00,802.00,BE8D
1701473330,107424,1946.00,802.00,5041
1701473338,108079,1947.00,802.00,32BE
1701473347,108774,1949.00,803.00,30
1701473349,108935,1950.00,803.00,4043
1701473362,110031,1954.00,804.00,221D
1701473386,112102,1956.00,804.00,35
1701473394,112704,1957.00,804.00,5BBE
1701473403,113354,1958.00,804.00,41BE
1701473403,113377,1959.00,804.00,5F82
1701473411,114019,1960.00,804.00,41
1701473413,114180,1961.00,804.00,31F1
1701473413,114192,1962.00,804.00,FEB2
1701473422,114928,1964.00,804.00,38
1701473424,115021,1965.00,804.00,46
1701473440,116366,1966.00,804.00,39
1701473444,116615,1967.00,804.00,B5
1701473465,118215,1970.00,805.00,37
1701473474,118906,1973.00,805.00,30
1701473475,119035,1974.00,805.00,41A2
1701473477,119161,1975.00,806.00,7B0A
1701473487,119944,1976.00,806.00,39
1701473492,120351,1977.00,806.00,5BC0
1701473496,120697,1978.00,806.00,CB
1701473498,120848,1981.00,806.00,7B
1701473500,121044,1982.00,806.00,B2B4
1701473502,121179,1983.00,806.00,7B
1701473519,122537,1985.00,806.00,31DF
1701473536,123854,1987.00,806.00,3A
1701473542,124372,1988.00,806.00,AD
1701473551,125108,1989.00,806.00,39
1701473554,125384,1990.00,806.00,E7BE
1701473555,125440,1991.00,806.00,46C1
1701473566,126335,1992.00,806.00,39
1701473572,126782,1993.00,806.00,4147
1701473577,127146,1994.00,806.00,BEBE
1701473582,127571,1995.00,806.00,423A
1701473592,128432,1997.00,806.00,31
1701473602,129137,1998.00,806.00,944E
1701473619,130488,1999.00,806.00,39
1701473620,130559,2004.00,808.00,3165
1701473630,131435,2005.00,808.00,61FE
1701473636,131934,2006.00,808.00,4139
1701473638,132076,2007.00,808.00,2DC6
1701473640,132286,2008.00,808.00,16F0
1701473654,133339,2009.00,808.00,41C2
1701473669,134527,2010.00,808.00,392E
1701473671,134656,2012.00,808.00,2F
1701473691,136299,2013.00,808.00,8A
1701473700,137096,2014.00,808.00,8A3E
1701473712,138067,2017.00,809.00,33
1701473730,139553,2018.00,809.00,9FE2
1701473734,139946,2020.00,809.00,31CE
1701473748,141050,2021.00,809.00,38
1701473777,143391,2022.00,809.00,313D
1701473779,143574,2023.00,809.00,B5
1701473783,143923,2025.00,810.00,B2
1701473819,146629,2026.00,810.00,35
1701473846,148758,2027.00,810.00,6E39
1701473849,149011,2028.00,810.00,2136
1701473854,149358,2029.00,810.00,4141
1701473872,150849,2030.00,810.00,31C1
1701473874,150991,2033.00,812.00,51A0
1701473882,151637,2034.00,812.00,37
1701473902,153316,2035.00,812.00,8E
1701473911,154058,2036.00,812.00,22
1701473914,154280,2037.00,812.00,4141
1701473933,155725,2039.00,812.00,2D
1701473949,157002,2040.00,812.00,22EC
1701473955,157538,2041.00,812.00,353F
1701473957,157638,2042.00,812.00,39
1701473969,158540,2043.00,812.00,8E
1701473982,159539,2044.00,812.00,4955
1701473989,160112,2046.00,812.00,35BE
1701474007,161488,2048.00,812.00,3963
1701474014,162021,2049.00,812.00,5903
1701474026,162896,2050.00,812.00,13BD
1701474061,165729,2051.00,812.00,BC8C
1701474064,165917,2052.00,812.00,35
1701474085,167376,2053.00,812.00,7B87
1701474091,167857,2054.00,812.00,6C
1701474117,169859,2056.00,813.00,37
1701474122,170260,2057.00,813.00,2D
1701474129,170766,2059.00,813.00,350C
1701474133,171098,2060.00,813.00,2D41
1701474135,171254,2061.00,813.00,01
1701474136,171323,2062.00,813.00,8F
1701474147,172221,2063.00,813.00,3900
1701474154,172799,2064.00,813.00,36BE
1701474171,174061,2065.00,813.00,B7BB
1701474178,174659,2066.00,813.00,D7
1701474187,175368,2067.00,813.00,BE
1701474187,175372,2087.00,826.00,5B5D
1701474230,178813,2088.00,826.00,7D
1701474230,178817,2089.00,826.00,1B
1701474235,179209,2090.00,826.00,39
1701474239,179528,2091.00,826.00,2D
1701474241,179673,2092.00,826.00,37
1701474251,180409,2093.00,826.00,6D41
1701474251,180411,2094.00,826.00,2142
1701474252,180522,2095.00,826.00,43B2
1701474268,181820,2096.00,826.00,41C3
1701474276,182449,2097.00,826.00,3945
1701474282,182899,2099.00,826.00,33BE
1701474285,183125,2101.00,826.00,38
1701474296,184008,2102.00,826.00,3993
1701474323,186161,2104.00,826.00,30
1701474347,188111,2105.00,826.00,3632
1701474353,188523,2110.00,828.00,7B22
1701474362,189292,2111.00,828.00,03
1701474397,192041,2112.00,828.00,41
1701474398,192101,2113.00,828.00,BE51
1701474411,192913,2114.00,828.00,7F
1701474423,193706,2115.00,828.00,05C1
1701474435,194613,2116.00,828.00,BE
1701474462,196893,2117.00,828.00,BAFE
1701474496,199733,2118.00,828.00,59E5
