TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701214818,1595,1218.00,766.00,E5
1701214818,1601,1220.00,766.00,B7
1701214819,1682,1221.00,766.00,62
1701214819,1698,1223.00,766.00,6B66
1701214820,1736,1225.00,766.00,CD
1701214821,1779,1226.00,766.00,20
1701214823,1880,1228.00,766.00,34AA
1701214823,1896,1230.00,766.00,A4
1701214823,1916,1231.00,766.00,61
1701214824,1938,1232.00,766.00,B5
1701214825,1978,1233.00,766.00,39
1701214825,1985,1235.00,766.00,22
1701214825,2004,1236.00,766.00,35
1701214826,2040,1238.00,766.00,09
1701214827,2075,1239.00,766.00,1C
1701214827,2083,1246.00,767.00,2D13
1701214827,2085,1247.00,767.00,7A2A
1701214828,2119,1248.00,767.00,2D20
1701214828,2138,1252.00,768.00,DE3C
1701214829,2177,1255.00,769.00,6F
1701214829,2184,1257.00,769.00,EC
1701214830,2219,1259.00,769.00,E2
1701214830,2244,1260.00,769.00,79
1701214832,2305,1261.00,769.00,83
1701214832,2306,1262.00,769.00,61
1701214832,2311,1263.00,769.00,31
1701214833,2390,1265.00,769.00,DD
1701214833,2391,1266.00,769.00,08
1701214833,2399,1267.00,769.00,C8
1701214834,2431,1271.00,769.00,20
1701214834,2442,1273.00,769.00,59
1701214835,2503,1274.00,769.00,11
1701214836,2549,1276.00,769.00,3F
1701214836,2567,1278.00,769.00,03
1701214837,2614,1282.00,770.00,36
1701214838,2628,1283.00,770.00,2B
1701214839,2686,1284.00,770.00,05
1701214840,2744,1288.00,771.00,32
1701214840,2746,1289.00,771.00,48BC
1701214840,2752,1290.00,771.00,312E
1701214840,2758,1291.00,771.00,3032
1701214840,2784,1293.00,772.00,3132
1701214840,2789,1297.00,772.00,3132
1701214842,2879,1299.00,772.00,6D
1701214843,2939,1301.00,772.00,2EDB
1701214844,2962,1304.00,772.00,5B5B
1701214844,2972,1311.00,773.00,5FDF
1701214844,2973,1313.00,773.00,F1
1701214844,2976,1315.00,773.00,20
1701214845,2980,1316.00,773.00,A4
1701214847,3109,1319.00,773.00,52
1701214848,3140,1320.00,773.00,313B
1701214848,3150,1324.00,774.00,5B9A
1701214849,3182,1327.00,774.00,0D
1701214849,3201,1329.00,774.00,32
1701214850,3228,1330.00,774.00,3D
1701214851,3286,1332.00,774.00,36
1701214853,3401,1333.00,774.00,3239
1701214854,3434,1334.00,774.00,33
1701214855,3452,1336.00,775.00,3E31
1701214856,3515,1337.00,775.00,AA
1701214857,3520,1338.00,775.00,74
1701214859,3642,1339.00,775.00,38
1701214861,3697,1341.00,775.00,67
1701214861,3702,1342.00,775.00,8E
1701214861,3705,1344.00,775.00,3E
1701214861,3716,1345.00,775.00,58C9
1701214861,3726,1349.00,775.00,3506
1701214863,3799,1351.00,775.00,ED
1701214863,3803,1353.00,775.00,36
1701214864,3853,1356.00,775.00,B4
1701214866,3985,1358.00,775.00,1E
1701214867,4023,1360.00,775.00,D2
1701214868,4073,1361.00,775.00,29
1701214868,4083,1363.00,776.00,7B38
1701214870,4187,1367.00,777.00,36AC
1701214872,4302,1370.00,778.00,D1C3
1701214873,4331,1371.00,778.00,D5
1701214873,4365,1372.00,778.00,5A
1701214875,4445,1373.00,778.00,D2
1701214877,4547,1375.00,778.00,A5
1701214877,4594,1376.00,778.00,32
1701214879,4657,1379.00,778.00,31CD
1701214885,5022,1380.00,778.00,3E75
1701214886,5096,1381.00,778.00,30
1701214886,5101,1382.00,778.00,AA
1701214888,5207,1383.00,778.00,3609
1701214889,5258,1385.00,778.00,5A
1701214890,5327,1386.00,778.00,39BD
1701214893,5473,1387.00,778.00,0AF1
1701214894,5503,1388.00,778.00,32
1701214894,5516,1389.00,778.00,0D00
1701214895,5533,1391.00,778.00,B57E
1701214897,5660,1393.00,779.00,BD
1701214897,5674,1394.00,779.00,59
1701214898,5694,1396.00,779.00,5DBD
1701214902,5962,1417.00,791.00,5B5D
1701214908,6302,1418.00,791.00,36
1701214909,6311,1420.00,791.00,2B
1701214915,6579,1421.00,791.00,F9
1701214915,6620,1422.00,791.00,4CC0
1701214916,6659,1430.00,795.00,3265
1701214917,6666,1431.00,795.00,32E8
1701214918,6724,1432.00,795.00,CC52
1701214920,6827,1434.00,795.00,17
1701214920,6849,1435.00,795.00,5131
1701214922,6939,1436.00,795.00,60
1701214923,6973,1438.00,795.00,37
1701214925,7044,1439.00,795.00,88
1701214926,7149,1440.00,795.00,73
1701214927,7170,1443.00,795.00,37
1701214927,7186,1444.00,795.00,BC
1701214927,7188,1448.00,795.00,39
1701214929,7315,1449.00,795.00,4FA0
1701214931,7393,1451.00,795.00,B0
1701214931,7416,1452.00,795.00,CF
1701214934,7567,1453.00,795.00,15
1701214936,7649,1454.00,795.00,86
1701214936,7661,1455.00,795.00,FB
1701214938,7769,1457.00,795.00,E4
1701214941,7925,1458.00,795.00,45CD
1701214942,7979,1459.00,795.00,01
1701214944,8059,1460.00,795.00,4D
1701214945,8126,1461.00,795.00,A025
1701214947,8271,1462.00,795.00,29DC
1701214950,8415,1463.00,795.00,5F
1701214952,8533,1465.00,795.00,38
1701214952,8542,1466.00,795.00,37F9
1701214955,8676,1468.00,795.00,CB
1701214956,8723,1469.00,795.00,5B
1701214960,8909,1470.00,795.00,7B
1701214964,9103,1471.00,795.00,2DC0
1701214964,9126,1474.00,795.00,2D
1701214964,9138,1475.00,795.00,3A
1701214965,9183,1476.00,795.00,21AD
1701214966,9244,1478.00,795.00,A1
1701214966,9246,1480.00,795.00,0B
1701214966,9253,1481.00,795.00,68
1701214968,9318,1482.00,795.00,02
1701214969,9379,1483.00,795.00,8E
1701214970,9411,1485.00,796.00,94
1701214970,9442,1486.00,796.00,7E
1701214970,9443,1490.00,796.00,17
1701214971,9486,1491.00,796.00,42
1701214973,9569,1493.00,796.00,5DFA
1701214974,9581,1494.00,796.00,1BA0
1701214976,9695,1495.00,796.00,4F
1701214979,9827,1498.00,797.00,3129
1701214980,9901,1501.00,797.00,1C
1701214981,9942,1503.00,797.00,57
1701214983,10054,1506.00,797.00,2BFD
1701214986,10199,1507.00,797.00,35
1701214986,10236,1508.00,797.00,2ED3
1701214987,10246,1509.00,797.00,5E
1701214988,10285,1511.00,797.00,75
1701214990,10414,1515.00,798.00,37
1701214991,10466,1518.00,798.00,5B5D
1701214994,10599,1521.00,799.00,BB
1701214994,10622,1522.00,799.00,22
1701214996,10744,1523.00,799.00,AED0
1701214997,10787,1525.00,799.00,312B
1701215002,11015,1526.00,799.00,71
1701215003,11055,1527.00,799.00,3545
1701215007,11253,1528.00,799.00,38
1701215010,11386,1529.00,799.00,2D
1701215010,11422,1530.00,799.00,4154
1701215012,11527,1531.00,799.00,44AB
1701215014,11639,1532.00,799.00,AA
1701215015,11658,1535.00,800.00,5F
1701215015,11659,1536.00,800.00,EA
1701215018,11798,1538.00,800.00,AA
1701215020,11898,1539.00,800.00,A5
1701215020,11948,1541.00,800.00,F1
1701215021,11959,1542.00,800.00,32
1701215021,11960,1543.00,800.00,6D
1701215024,12120,1544.00,800.00,1826
1701215026,12238,1545.00,800.00,37
1701215027,12291,1547.00,800.00,3299
1701215027,12292,1548.00,800.00,36B8
1701215030,12425,1549.00,800.00,2271
1701215034,12662,1550.00,800.00,DA
1701215037,12811,1552.00,800.00,C1A0
1701215039,12969,1554.00,800.00,B0
1701215040,13006,1558.00,801.00,30
1701215040,13007,1560.00,801.00,BC
1701215042,13081,1561.00,801.00,F5
1701215042,13105,1565.00,801.00,2DE1
1701215043,13164,1566.00,801.00,461C
1701215045,13256,1569.00,801.00,2D
1701215045,13281,1571.00,801.00,7C
1701215046,13291,1573.00,801.00,D1
1701215046,13325,1574.00,801.00,3B
1701215049,13473,1576.00,801.00,A6
1701215054,13751,1577.00,801.00,335C
1701215055,13803,1579.00,801.00,F9
1701215058,13961,1581.00,802.00,FE
1701215058,13962,1584.00,802.00,0B
1701215059,14008,1586.00,802.00,0D35
1701215061,14115,1588.00,802.00,EE7D
1701215061,14117,1589.00,802.00,CA
1701215062,14178,1597.00,806.00,2D33
1701215063,14188,1601.00,807.00,2D45
1701215063,14217,1602.00,807.00,2F
1701215064,14251,1603.00,807.00,4E
1701215066,14391,1605.00,807.00,51
1701215068,14481,1606.00,807.00,0C
1701215070,14555,1608.00,807.00,22
1701215075,14829,1609.00,807.00,361C
1701215077,14920,1613.00,808.00,2D07
1701215078,14966,1614.00,808.00,2D
1701215078,14987,1616.00,808.00,2D21
1701215080,15059,1617.00,808.00,1A
1701215080,15075,1618.00,808.00,50
1701215081,15113,1619.00,808.00,FF
1701215082,15173,1621.00,808.00,2D
1701215083,15228,1623.00,808.00,C5DF
1701215083,15254,1624.00,808.00,6F
1701215084,15283,1625.00,808.00,5B7B
1701215096,15956,1626.00,808.00,55
1701215100,16171,1627.00,808.00,F6
1701215103,16329,1628.00,808.00,5D
1701215103,16332,1630.00,808.00,6D
1701215105,16390,1631.00,808.00,3226
1701215106,16459,1632.00,808.00,EC
1701215106,16477,1633.00,808.00,FC
1701215107,16513,1634.00,808.00,83
1701215107,16516,1636.00,808.00,35
1701215111,16732,1637.00,808.00,30
1701215114,16929,1639.00,808.00,7B
1701215124,17426,1641.00,808.00,55F0
1701215126,17500,1642.00,808.00,60D4
1701215130,17723,1645.00,808.00,31
1701215131,17760,1646.00,808.00,B95E
1701215133,17893,1648.00,808.00,07
1701215136,18037,1649.00,808.00,34
1701215137,18119,1650.00,808.00,38
1701215137,18120,1652.00,808.00,EB
1701215138,18197,1653.00,808.00,3188
1701215140,18262,1654.00,808.00,3132
1701215140,18264,1655.00,808.00,3135
1701215141,18341,1656.00,808.00,326E
1701215142,18392,1659.00,808.00,38D1
1701215143,18447,1661.00,808.00,B7E7
1701215151,18841,1662.00,808.00,86
1701215152,18888,1665.00,809.00,42
1701215155,19048,1666.00,809.00,84
1701215162,19389,1667.00,809.00,61
1701215162,19403,1668.00,809.00,80
1701215163,19430,1669.00,809.00,E0E3
1701215167,19653,1670.00,809.00,0E
1701215177,20183,1673.00,809.00,39
1701215177,20190,1675.00,809.00,2C
1701215183,20494,1677.00,809.00,6E48
1701215184,20577,1678.00,809.00,A6
1701215185,20601,1679.00,809.00,53
1701215190,20855,1680.00,809.00,3806
1701215197,21284,1681.00,809.00,1C
1701215200,21459,1683.00,809.00,30
1701215205,21727,1684.00,809.00,32
1701215206,21774,1686.00,809.00,33
1701215207,21841,1687.00,809.00,13
1701215211,22041,1690.00,810.00,30F6
1701215218,22383,1691.00,810.00,D5C3
1701215219,22415,1692.00,810.00,D84C
1701215219,22439,1698.00,811.00,34
1701215219,22447,1699.00,811.00,0D00
1701215223,22649,1700.00,811.00,DE
1701215229,22952,1701.00,811.00,D6
1701215231,23073,1703.00,811.00,34
1701215231,23090,1704.00,811.00,D5
1701215233,23149,1705.00,811.00,56
1701215234,23213,1706.00,811.00,D3
1701215235,23273,1709.00,811.00,5B
1701215238,23399,1710.00,811.00,22
1701215241,23503,1711.00,811.00,2D38
1701215245,23676,1714.00,811.00,5B7B
1701215246,23706,1715.00,811.00,57
1701215249,23857,1718.00,812.00,30
1701215255,24130,1719.00,812.00,A0
1701215260,24363,1720.00,812.00,72
1701215260,24370,1721.00,812.00,44
1701215266,24632,1723.00,812.00,31
1701215268,24706,1724.00,812.00,45FE
1701215270,24824,1726.00,812.00,EB
1701215272,24902,1729.00,813.00,55
1701215276,25107,1730.00,813.00,AC
1701215280,25314,1731.00,813.00,5B30
1701215281,25346,1732.00,813.00,99
1701215281,25359,1733.00,813.00,22
1701215285,25538,1734.00,813.00,9D9F
1701215290,25782,1736.00,814.00,30A5
1701215292,25885,1737.00,814.00,B9
1701215293,25941,1738.00,814.00,DD
1701215300,26279,1739.00,814.00,05
1701215301,26329,1740.00,814.00,23
1701215302,26346,1741.00,814.00,F4E3
1701215304,26495,1743.00,815.00,87
1701215306,26558,1744.00,815.00,39
1701215308,26640,1745.00,815.00,7C
1701215311,26787,1746.00,815.00,FA
1701215315,26996,1747.00,815.00,38
1701215318,27165,1748.00,815.00,3F23
1701215321,27293,1749.00,815.00,D3BF
1701215323,27393,1750.00,815.00,76
1701215333,27886,1751.00,815.00,92
1701215333,27922,1754.00,816.00,32
1701215334,27967,1755.00,816.00,34
1701215338,28155,1758.00,816.00,38
1701215339,28182,1763.00,816.00,5B6E
1701215340,28223,1765.00,816.00,2D
1701215340,28252,1766.00,816.00,36D2
1701215343,28355,1768.00,817.00,2D65
1701215343,28391,1769.00,817.00,FE
1701215346,28494,1772.00,817.00,BA
1701215346,28512,1773.00,817.00,98
1701215350,28704,1774.00,817.00,6C
1701215351,28728,1775.00,817.00,3346
1701215351,28730,1776.00,817.00,5B92
1701215352,28765,1777.00,817.00,6E
1701215353,28788,1779.00,817.00,C1
1701215355,28873,1781.00,817.00,98
1701215360,29121,1782.00,817.00,BF
1701215362,29208,1783.00,817.00,C1FA
1701215363,29238,1784.00,817.00,36F6
1701215363,29245,1785.00,817.00,CE
1701215366,29434,1787.00,818.00,7A5D
1701215367,29457,1788.00,818.00,5B0D
1701215368,29507,1789.00,818.00,3BAD
1701215371,29690,1790.00,818.00,31D9
1701215374,29813,1791.00,818.00,FF
1701215382,30206,1793.00,818.00,36
1701215383,30265,1794.00,818.00,5BBF
1701215384,30311,1795.00,818.00,BD
1701215387,30482,1796.00,818.00,C112
1701215391,30649,1797.00,818.00,E5
1701215391,30686,1799.00,818.00,34
1701215392,30711,1800.00,818.00,94F6
1701215393,30756,1801.00,818.00,27
1701215394,30826,1803.00,818.00,10
1701215399,31093,1805.00,818.00,31FA
1701215401,31209,1806.00,818.00,2E
1701215408,31530,1807.00,818.00,D0
1701215410,31622,1808.00,818.00,30
1701215411,31659,1810.00,818.00,21BE
1701215412,31744,1811.00,818.00,AD4A
1701215414,31835,1813.00,818.00,31
1701215423,32306,1814.00,818.00,34
1701215425,32369,1817.00,818.00,35
1701215427,32455,1820.00,818.00,36
1701215428,32542,1822.00,818.00,22
1701215429,32573,1823.00,818.00,43
1701215439,33091,1841.00,826.00,2222
1701215440,33157,1843.00,827.00,225C
1701215440,33169,1844.00,827.00,36
1701215451,33736,1845.00,827.00,2D0D
1701215457,34009,1846.00,827.00,FF
1701215460,34184,1847.00,827.00,36
1701215460,34193,1848.00,827.00,0D
1701215463,34277,1850.00,827.00,3132
1701215463,34278,1851.00,827.00,51
1701215464,34335,1852.00,827.00,31
1701215466,34439,1853.00,827.00,0F
1701215472,34757,1854.00,827.00,45EC
1701215476,34930,1855.00,827.00,2D
1701215486,35425,1856.00,827.00,40
1701215486,35427,1857.00,827.00,34
1701215492,35747,1859.00,827.00,2DDB
1701215492,35749,1860.00,827.00,2D1A
1701215498,36049,1861.00,827.00,36
1701215502,36206,1862.00,827.00,3122
1701215502,36225,1863.00,827.00,5B
1701215503,36263,1864.00,827.00,AFD8
1701215515,36762,1867.00,827.00,36
1701215518,36847,1869.00,827.00,2D
1701215528,37360,1871.00,827.00,31
1701215529,37374,1872.00,827.00,11
1701215536,37743,1873.00,827.00,30
1701215540,37940,1874.00,827.00,293C
1701215543,38071,1875.00,827.00,5B90
1701215543,38079,1877.00,827.00,5B85
1701215547,38194,1878.00,827.00,1666
1701215548,38226,1879.00,827.00,20FA
1701215552,38369,1880.00,827.00,E544
1701215554,38492,1881.00,827.00,B1
1701215557,38592,1882.00,827.00,34
1701215564,39003,1883.00,827.00,2222
1701215573,39420,1884.00,827.00,34
1701215575,39508,1885.00,827.00,2A
1701215581,39757,1886.00,827.00,27
1701215584,39904,1887.00,827.00,EF
1701215596,40491,1888.00,827.00,0B
1701215597,40535,1890.00,827.00,DB
1701215600,40651,1891.00,827.00,A35F
1701215602,40754,1893.00,827.00,8B
1701215604,40829,1894.00,827.00,18E5
1701215616,41417,1897.00,828.00,33
1701215617,41485,1898.00,828.00,E6
1701215617,41495,1900.00,828.00,0A
1701215624,41848,1901.00,828.00,314A
1701215632,42242,1902.00,828.00,0A
1701215637,42437,1905.00,828.00,32F7
1701215639,42579,1906.00,828.00,E2
1701215642,42696,1907.00,828.00,36
1701215644,42786,1908.00,828.00,34
1701215644,42809,1909.00,828.00,37
1701215645,42844,1910.00,828.00,02
1701215652,43207,1911.00,828.00,7B20
1701215654,43271,1912.00,828.00,5B
1701215657,43415,1913.00,828.00,36D2
1701215659,43546,1914.00,828.00,33EC
1701215660,43567,1915.00,828.00,4DFC
1701215668,43968,1917.00,828.00,3132
1701215676,44390,1918.00,828.00,2D
1701215682,44650,1919.00,828.00,3676
1701215714,46180,1921.00,828.00,39
1701215726,46710,1922.00,828.00,D3FA
1701215733,47031,1923.00,828.00,8B
1701215738,47254,1925.00,828.00,5F
1701215739,47304,1926.00,828.00,4E4E
1701215742,47448,1927.00,828.00,2B
1701215745,47569,1928.00,828.00,39FE
1701215752,47878,1929.00,828.00,CD
1701215756,48088,1930.00,828.00,A4
1701215760,48249,1932.00,828.00,2F
1701215762,48325,1934.00,828.00,31C7
1701215766,48545,1935.00,828.00,96
1701215769,48643,1936.00,828.00,65
1701215773,48810,1937.00,828.00,88
1701215775,48900,1938.00,828.00,9D24
1701215778,48997,1939.00,828.00,32
1701215778,48999,1940.00,828.00,B9
1701215788,49435,1944.00,828.00,2DFD
1701215789,49485,1947.00,828.00,36A8
1701215808,50358,1949.00,828.00,32AD
1701215809,50435,1952.00,829.00,CD24
1701215818,50865,1953.00,829.00,41
1701215829,51365,1955.00,829.00,01
1701215832,51471,1956.00,829.00,35D3
1701215832,51475,1957.00,829.00,2D20
1701215843,51946,1958.00,829.00,5BA4
1701215847,52147,1960.00,829.00,F09A
1701215853,52439,1963.00,830.00,33
1701215854,52476,1965.00,830.00,7B38
1701215860,52708,1966.00,830.00,30C9
1701215872,53263,1967.00,830.00,34
1701215873,53299,1968.00,830.00,328F
1701215873,53315,1969.00,830.00,CDBB
1701215887,53947,1970.00,830.00,2D39
1701215897,54403,1971.00,830.00,A5C4
1701215900,54549,1972.00,830.00,67B3
1701215901,54565,1973.00,830.00,5B30
1701215903,54662,1975.00,830.00,37
1701215903,54671,1976.00,830.00,34
1701215906,54807,1977.00,830.00,1C
1701215922,55496,1978.00,830.00,DF
1701215931,55925,1979.00,830.00,37
1701215931,55926,1980.00,830.00,49
1701215932,55960,1981.00,830.00,BD
1701215941,56348,1982.00,830.00,F2
1701215943,56417,1983.00,830.00,31
1701215943,56419,1984.00,830.00,79
1701215951,56831,1985.00,830.00,45C5
1701215956,57053,1986.00,830.00,2D
1701215963,57403,1987.00,830.00,C8
1701215973,57826,1988.00,830.00,33
1701215975,57948,1990.00,830.00,2D
1701215986,58432,1991.00,830.00,A5
1701215987,58486,1992.00,830.00,1F
1701215988,58524,1993.00,830.00,00
1701215989,58551,1994.00,830.00,2F
1701215990,58593,1995.00,830.00,AC
1701215993,58705,1996.00,830.00,01CD
1701216009,59436,1997.00,830.00,3856
1701216016,59759,1998.00,830.00,09
1701216017,59824,1999.00,830.00,30
1701216020,59949,2000.00,830.00,30
1701216025,60159,2001.00,830.00,2DC1
1701216032,60467,2002.00,830.00,B028
1701216036,60636,2003.00,830.00,99
1701216040,60835,2004.00,830.00,34
1701216049,61260,2005.00,830.00,C6
1701216055,61519,2006.00,830.00,36
1701216064,61889,2007.00,830.00,DF
1701216092,63052,2008.00,830.00,30D9
1701216101,63416,2009.00,830.00,D7
1701216102,63436,2011.00,831.00,EED2
1701216105,63554,2012.00,831.00,BD
1701216106,63567,2013.00,831.00,E3
1701216106,63593,2014.00,831.00,13
1701216109,63685,2015.00,831.00,33
1701216118,64033,2017.00,832.00,34
1701216136,64794,2018.00,832.00,BBCD
1701216140,64968,2019.00,832.00,45
1701216166,66027,2020.00,832.00,36A0
1701216170,66163,2021.00,832.00,03
1701216174,66342,2023.00,832.00,31
1701216183,66713,2025.00,832.00,9E
1701216194,67093,2026.00,832.00,9C
1701216201,67356,2027.00,832.00,33
1701216209,67652,2028.00,832.00,B3
1701216210,67662,2029.00,832.00,31
1701216212,67754,2030.00,832.00,3069
1701216225,68188,2031.00,832.00,2D
1701216226,68226,2032.00,832.00,A26F
1701216239,68693,2034.00,832.00,33
1701216258,69341,2035.00,832.00,5548
1701216273,69930,2036.00,832.00,39
1701216276,70085,2038.00,832.00,2D33
1701216281,70268,2041.00,832.00,7B
1701216296,70847,2042.00,832.00,F2
1701216299,70974,2043.00,832.00,5A9A
1701216315,71545,2044.00,832.00,5A
1701216318,71671,2045.00,832.00,33
1701216328,72053,2046.00,832.00,42
1701216334,72305,2048.00,832.00,BE91
1701216341,72584,2049.00,832.00,37DE
1701216343,72648,2050.00,832.00,35
1701216359,73237,2051.00,832.00,8DB8
1701216378,73919,2052.00,832.00,36A0
1701216383,74106,2054.00,832.00,9A
1701216401,74670,2055.00,832.00,E9
1701216433,75877,2057.00,832.00,5B22
1701216434,75916,2058.00,832.00,4E9E
1701216436,75977,2060.00,833.00,36
1701216449,76487,2061.00,833.00,2D
1701216457,76764,2062.00,833.00,7B2C
1701216462,76974,2063.00,833.00,66
1701216466,77117,2065.00,833.00,A8
1701216474,77451,2066.00,833.00,31
1701216483,77794,2067.00,833.00,D4
1701216484,77867,2068.00,833.00,23
1701216499,78468,2070.00,833.00,31
1701216537,79853,2072.00,833.00,2D
1701216541,79979,2074.00,833.00,40
1701216545,80134,2075.00,833.00,4D9B
1701216577,81356,2076.00,833.00,3850
1701216582,81531,2077.00,833.00,37
1701216588,81777,2078.00,833.00,78
1701216606,82432,2079.00,833.00,02
1701216610,82594,2081.00,834.00,39
1701216612,82644,2082.00,834.00,EE
1701216617,82877,2084.00,834.00,DE12
1701216620,82975,2085.00,834.00,0C
1701216629,83267,2086.00,834.00,1B
1701216634,83447,2087.00,834.00,AD
1701216639,83653,2088.00,834.00,3502
1701216658,84422,2091.00,835.00,31
1701216661,84553,2092.00,835.00,3156
1701216686,85478,2093.00,835.00,22F9
1701216702,86091,2095.00,836.00,69
1701216715,86570,2096.00,836.00,35F7
1701216732,87153,2098.00,836.00,30E5
1701216755,87987,2099.00,836.00,41
1701216757,88035,2100.00,836.00,35
1701216773,88664,2101.00,836.00,20
1701216806,89872,2102.00,836.00,CE
1701216817,90279,2103.00,836.00,AF80
1701216823,90507,2104.00,836.00,225A
1701216823,90517,2105.00,836.00,DDA5
1701216856,91698,2106.00,836.00,5B
1701216866,92063,2107.00,836.00,66
1701216881,92607,2108.00,836.00,3102
1701216893,93042,2110.00,836.00,32D1
1701216920,93972,2112.00,837.00,36
1701216924,94120,2113.00,837.00,33
1701216931,94380,2114.00,837.00,2DD7
1701216935,94521,2116.00,837.00,22
1701216944,94878,2117.00,837.00,CB
