TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701484726,1628,2209,1440,ADBBA329C4
1701484726,1629,2212,1441,45AF5CD9D3
1701484726,1632,2213,1441,83
1701484726,1637,2214,1441,AD33
1701484726,1643,2216,1441,5D435C5841
1701484726,1653,2217,1441,52A45C383F
1701484726,1663,2221,1442,28
1701484726,1664,2222,1442,41
1701484728,1768,2223,1442,47
1701484728,1770,2224,1442,B19D
1701484728,1846,2225,1442,7916FE4E
1701484729,1867,2226,1442,87E901200A
1701484729,1875,2227,1442,79F80A06C4
1701484729,1887,2228,1442,79083101CD
1701484729,1916,2229,1442,86
1701484730,1923,2230,1442,A6F8
1701484730,1930,2231,1442,40
1701484730,1942,2232,1442,E6C881FFA2
1701484731,2025,2235,1443,2841
1701484732,2136,2238,1443,39
1701484733,2156,2240,1443,9A2C
1701484733,2179,2244,1443,D8
1701484733,2188,2245,1443,77
1701484734,2248,2246,1443,9ADF
1701484734,2269,2248,1444,8C
1701484735,2327,2250,1444,C2
1701484736,2352,2252,1444,D3
1701484736,2354,2254,1444,B6
1701484737,2404,2255,1444,1C8141
1701484737,2443,2259,1444,5CF9C1
1701484739,2525,2262,1444,784941BE
1701484740,2618,2263,1444,4D
1701484741,2662,2265,1444,BD
1701484742,2739,2266,1444,11
1701484742,2750,2270,1445,34
1701484743,2856,2273,1445,71ADC37F28
1701484744,2899,2274,1445,715244C0D5
1701484745,2966,2277,1446,FA
1701484745,2992,2279,1446,39
1701484746,3073,2280,1446,77
1701484747,3134,2281,1446,C3
1701484748,3155,2283,1446,E5
1701484748,3216,2287,1446,4C59
1701484749,3273,2288,1446,C0
1701484749,3282,2290,1446,90
1701484752,3410,2291,1446,B62D
1701484752,3411,2293,1446,78
1701484754,3585,2295,1446,538C
1701484755,3605,2297,1446,BCBC
1701484755,3623,2299,1447,17
1701484757,3712,2302,1448,CB
1701484757,3714,2304,1448,AD
1701484757,3735,2305,1448,4A
1701484757,3760,2306,1448,5C
1701484758,3780,2308,1449,29
1701484759,3860,2310,1449,9F
1701484759,3904,2312,1449,45A0A396
1701484760,3945,2313,1449,BE
1701484760,3970,2316,1449,CDFD34
1701484762,4058,2317,1449,E1
1701484762,4071,2320,1449,69
1701484763,4156,2321,1449,ADBC16892C
1701484763,4169,2322,1449,DD4C27583A
1701484764,4195,2325,1450,72FB5C21C4
1701484766,4311,2329,1450,AD2C6B56BE
1701484767,4369,2331,1450,0E
1701484768,4428,2335,1450,13
1701484768,4431,2337,1450,BA
1701484768,4467,2340,1451,23
1701484769,4547,2341,1451,5B8D
1701484770,4590,2343,1451,BE
1701484771,4657,2345,1451,DB
1701484771,4684,2346,1451,E0
1701484772,4687,2347,1451,DD
1701484772,4739,2349,1451,B24675
1701484773,4785,2351,1451,B6412C
1701484773,4801,2352,1451,52
1701484774,4850,2353,1451,34
1701484775,4875,2355,1451,4F
1701484775,4915,2357,1451,0C
1701484776,4990,2359,1451,27CD
1701484777,5061,2360,1451,D327
1701484778,5092,2361,1451,C9
1701484778,5099,2362,1451,37
1701484778,5113,2363,1451,E8
1701484779,5170,2364,1451,2E
1701484780,5243,2366,1451,42
1701484782,5340,2368,1451,37
1701484786,5588,2371,1451,13
1701484788,5755,2373,1451,41
1701484790,5889,2374,1451,9CC4
1701484791,5934,2375,1451,79DE0136B6
1701484793,6117,2377,1451,A5
1701484794,6156,2379,1451,C9
1701484796,6342,2381,1451,7A7D14
1701484799,6510,2384,1452,2137
1701484801,6679,2386,1452,D1
1701484801,6685,2388,1452,E3
1701484802,6762,2390,1452,47736C
1701484802,6765,2391,1452,2291
1701484802,6767,2393,1452,416293
1701484805,6954,2395,1452,39
1701484807,7053,2397,1452,7
1701484808,7082,2398,1452,A5B9
1701484808,7103,2399,1452,3B
1701484810,7230,2400,1452,5E3B
1701484811,7262,2401,1452,CEEA
1701484812,7323,2402,1452,E2
1701484812,7361,2403,1452,86070A7EBA
1701484813,7435,2404,1452,49211FFFA6
1701484814,7467,2405,1452,79213A7FA2
1701484814,7489,2406,1452,795D
1701484815,7585,2407,1452,25
1701484817,7680,2410,1453,9B
1701484818,7735,2411,1453,F9
1701484820,7865,2412,1453,7C
1701484822,7993,2413,1453,81290D
1701484822,7994,2414,1453,294B
1701484822,8055,2415,1453,5898B3CF41
1701484823,8125,2417,1453,14
1701484825,8262,2419,1453,8C
1701484826,8324,2420,1453,FC
1701484827,8360,2423,1453,AC
1701484830,8569,2425,1453,EB9F
1701484831,8652,2426,1453,D9
1701484834,8840,2427,1453,AC
1701484836,8991,2429,1453,5C
1701484836,9008,2430,1453,AA
1701484838,9138,2431,1453,39C869F0D0
1701484840,9280,2432,1453,455AA399D3
1701484841,9402,2433,1453,C6
1701484842,9432,2434,1453,285C
1701484844,9601,2436,1453,54
1701484845,9657,2438,1453,1E
1701484846,9740,2441,1453,27F641
1701484847,9780,2442,1453,8149BE71
1701484848,9826,2444,1453,78CE41A6
1701484848,9827,2445,1453,5849A941
1701484851,10096,2446,1453,E178
1701484854,10288,2448,1453,A2
1701484854,10290,2449,1453,A1
1701484855,10389,2451,1453,DA
1701484860,10647,2452,1453,414141
1701484862,10806,2454,1453,BEADB1C041
1701484865,10955,2455,1453,2221BED041
1701484866,11019,2457,1453,59
1701484867,11060,2458,1453,5741413141
1701484867,11080,2460,1453,2CBE
1701484867,11102,2461,1453,594141D8BE
1701484878,11775,2462,1453,C2
1701484880,11850,2463,1453,26
1701484880,11878,2465,1453,49
1701484881,11950,2466,1453,46E9EEC3B9
1701484886,12278,2467,1453,21
1701484888,12430,2468,1453,61CC
1701484889,12495,2470,1453,F84C52
1701484890,12526,2471,1453,67D5A2
1701484890,12540,2473,1453,79C112
1701484892,12649,2474,1453,504121C909
1701484902,13357,2475,1453,10
1701484903,13409,2477,1453,17
1701484904,13522,2478,1453,6C23
1701484905,13599,2480,1453,B64D
1701484905,13615,2483,1454,D6F9
1701484905,13616,2484,1454,3899
1701484908,13770,2485,1454,4E
1701484908,13790,2486,1454,63
1701484910,13888,2487,1454,C5
1701484911,13933,2488,1454,0A
1701484913,14063,2489,1454,6EBA
1701484918,14398,2490,1454,6B
1701484918,14412,2491,1454,E0
1701484920,14484,2493,1454,352E6BD993
1701484920,14495,2494,1454,B3409B82EF
1701484921,14568,2495,1454,99
1701484922,14640,2497,1454,49
1701484924,14753,2498,1454,1F
1701484924,14823,2499,1454,80
1701484925,14889,2500,1454,87B641AB
1701484927,14975,2502,1454,E3
1701484935,15534,2503,1454,0F
1701484936,15601,2505,1454,ED
1701484936,15603,2507,1454,4D
1701484939,15750,2511,1454,B18315C5D2
1701484941,15905,2512,1454,D2F9
1701484948,16323,2513,1454,792101D1DA
1701484953,16668,2514,1454,A6BEBE2C41
1701484953,16675,2517,1455,41
1701484955,16762,2518,1455,AC
1701484955,16781,2520,1455,3B39EF3D44
